Transaction_ID,Date,Region,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
TRX-11556,2026-09-02,North America,Monitor,8,298.53,2388.26,1604.04,784.22
TRX-11557,2025-09-24,Latin America,Tablet,12,416.44,4997.22,3060.58,1936.64
TRX-11558,2026-09-09,Asia Pacific,Smartphone,3,825.14,2475.43,1570.49,904.94
TRX-11559,2025-11-19,Europe,Smartphone,13,801.57,10420.45,6457.71,3962.74
TRX-11560,2026-09-27,Asia Pacific,Smartphone,5,821.73,4108.63,2476.51,1632.12
TRX-11561,2026-06-25,North America,Accessories,10,50.11,501.13,197.4,303.74
TRX-11562,2026-10-11,Asia Pacific,Laptop,4,1158.97,4635.88,3304.62,1331.27
TRX-11563,2025-07-14,Latin America,Accessories,12,48.12,577.48,231.75,345.73
TRX-11564,2025-11-28,Europe,Monitor,1,290.65,290.65,196.88,93.77
TRX-11565,2025-06-19,Asia Pacific,Laptop,9,1182.11,10639.0,7361.98,3277.02
TRX-11566,2026-06-05,Latin America,Monitor,5,312.92,1564.58,951.57,613.01
TRX-11567,2026-04-08,Asia Pacific,Laptop,2,1235.96,2471.92,1566.3,905.62
TRX-11568,2025-02-09,Latin America,Accessories,12,49.66,595.97,243.39,352.57
TRX-11569,2026-06-21,Latin America,Smartphone,2,799.45,1598.89,968.6,630.3
TRX-11570,2025-09-18,Asia Pacific,Tablet,11,390.62,4296.87,2695.75,1601.12
TRX-11571,2026-01-30,North America,Smartphone,7,816.35,5714.44,3495.12,2219.32
TRX-11572,2025-08-14,Europe,Accessories,4,51.51,206.06,79.38,126.68
TRX-11573,2025-05-04,North America,Laptop,1,1168.67,1168.67,768.48,400.19
TRX-11574,2025-02-07,Asia Pacific,Smartphone,5,763.35,3816.73,2609.56,1207.17
TRX-11575,2025-11-24,Latin America,Accessories,2,50.62,101.24,38.18,63.06
TRX-11576,2025-09-08,Asia Pacific,Monitor,7,301.88,2113.13,1434.96,678.16
TRX-11577,2025-06-25,Latin America,Tablet,9,396.09,3564.77,2153.57,1411.2
TRX-11578,2026-08-25,Latin America,Smartphone,13,811.51,10549.65,6478.74,4070.91
TRX-11579,2026-03-30,North America,Laptop,1,1206.07,1206.07,774.03,432.04
TRX-11580,2025-02-06,North America,Monitor,12,292.52,3510.21,2313.86,1196.35
TRX-11581,2025-11-12,Asia Pacific,Accessories,2,49.49,98.98,38.5,60.47
TRX-11582,2026-11-19,Europe,Tablet,11,397.12,4368.37,2737.02,1631.35
TRX-11583,2026-08-16,North America,Laptop,6,1245.63,7473.78,4807.43,2666.35
TRX-11584,2025-04-24,Latin America,Accessories,8,52.3,418.44,154.13,264.3
TRX-11585,2025-02-09,Asia Pacific,Accessories,7,51.97,363.76,146.71,217.04
TRX-11586,2025-10-28,Asia Pacific,Smartphone,9,817.53,7357.81,4390.99,2966.81
TRX-11587,2025-08-12,Europe,Smartphone,14,806.8,11295.19,6971.19,4324.0
TRX-11588,2025-11-14,Asia Pacific,Laptop,2,1222.71,2445.42,1554.6,890.82
TRX-11589,2025-12-15,North America,Accessories,12,52.2,626.35,239.85,386.49
TRX-11590,2025-04-25,Latin America,Smartphone,9,780.0,7020.0,4615.21,2404.79
TRX-11591,2026-11-29,Asia Pacific,Tablet,4,401.4,1605.62,1002.11,603.51
TRX-11592,2025-11-19,Asia Pacific,Tablet,11,407.58,4483.43,2691.05,1792.37
TRX-11593,2026-07-22,Latin America,Accessories,3,50.9,152.69,58.49,94.2
TRX-11594,2025-02-09,Asia Pacific,Smartphone,7,780.18,5461.28,3590.63,1870.65
TRX-11595,2025-02-09,Asia Pacific,Laptop,5,1210.41,6052.04,3847.3,2204.74
TRX-11596,2025-10-16,Europe,Laptop,13,1235.51,16061.62,10264.77,5796.86
TRX-11597,2025-09-19,North America,Laptop,5,1197.01,5985.05,3860.59,2124.45
TRX-11598,2025-08-04,Asia Pacific,Tablet,12,411.73,4940.78,2927.39,2013.39
TRX-11599,2025-05-27,North America,Smartphone,13,788.79,10254.28,6274.24,3980.03
TRX-11600,2025-12-02,Europe,Smartphone,2,835.1,1670.2,1038.68,631.52
TRX-11601,2025-06-17,North America,Tablet,6,401.36,2408.14,1534.79,873.36
TRX-11602,2025-04-02,Europe,Laptop,6,1211.51,7269.08,4829.25,2439.84
TRX-11603,2025-12-19,North America,Laptop,12,1143.76,13725.16,9335.45,4389.71
TRX-11604,2026-07-25,North America,Accessories,4,48.35,193.41,80.08,113.32
TRX-11605,2026-07-25,Asia Pacific,Monitor,5,303.99,1519.94,1002.08,517.86
TRX-11606,2026-11-12,North America,Smartphone,7,793.59,5555.13,3531.64,2023.49
TRX-11607,2025-12-29,Asia Pacific,Smartphone,14,800.65,11209.14,6692.06,4517.08
TRX-11608,2026-07-11,Asia Pacific,Smartphone,8,765.04,6120.3,4189.16,1931.14
TRX-11609,2025-12-11,North America,Monitor,6,310.02,1860.14,1195.85,664.29
TRX-11610,2026-11-24,Asia Pacific,Accessories,5,51.42,257.11,104.27,152.85
TRX-11611,2025-06-19,North America,Monitor,12,290.56,3486.73,2282.35,1204.37
TRX-11612,2025-12-22,Latin America,Laptop,3,1216.12,3648.36,2339.41,1308.94
TRX-11613,2025-07-10,Asia Pacific,Laptop,7,1238.2,8667.38,5378.24,3289.15
TRX-11614,2026-10-29,Latin America,Smartphone,8,811.27,6490.15,4107.85,2382.3
TRX-11615,2026-02-26,Latin America,Tablet,3,392.42,1177.25,736.51,440.74
TRX-11616,2026-12-01,Asia Pacific,Smartphone,5,812.49,4062.44,2585.12,1477.32
TRX-11617,2025-01-07,Europe,Tablet,11,388.42,4272.6,2841.41,1431.2
TRX-11618,2025-05-13,Europe,Monitor,2,294.55,589.1,406.71,182.38
TRX-11619,2026-07-11,Latin America,Laptop,10,1168.81,11688.08,8132.63,3555.46
TRX-11620,2025-01-31,Latin America,Tablet,10,402.28,4022.77,2550.04,1472.73
TRX-11621,2026-06-19,North America,Monitor,12,288.25,3458.96,2441.7,1017.26
TRX-11622,2026-03-02,Latin America,Laptop,4,1252.0,5007.99,3163.81,1844.18
TRX-11623,2026-01-29,Asia Pacific,Tablet,12,393.34,4720.09,3054.85,1665.24
TRX-11624,2026-11-03,Europe,Smartphone,4,777.52,3110.07,2079.48,1030.59
TRX-11625,2025-12-29,Europe,Smartphone,12,799.72,9596.69,5899.54,3697.14
TRX-11626,2026-03-13,Europe,Smartphone,13,782.16,10168.08,6789.18,3378.9
TRX-11627,2026-11-01,Asia Pacific,Monitor,8,301.05,2408.38,1522.17,886.2
TRX-11628,2026-07-05,North America,Smartphone,3,787.88,2363.64,1477.36,886.28
TRX-11629,2025-03-23,Asia Pacific,Accessories,5,48.16,240.8,96.32,144.48
TRX-11630,2025-12-22,Asia Pacific,Laptop,11,1171.91,12890.98,8471.43,4419.56
TRX-11631,2025-09-15,Europe,Monitor,5,298.15,1490.77,1031.54,459.22
TRX-11632,2026-12-19,Asia Pacific,Smartphone,2,762.42,1524.85,1041.84,483.01
TRX-11633,2026-08-12,Latin America,Laptop,9,1232.48,11092.29,7399.99,3692.31
TRX-11634,2026-06-08,Asia Pacific,Tablet,4,404.87,1619.49,1047.66,571.83
TRX-11635,2025-10-22,Europe,Smartphone,9,808.11,7272.98,4372.35,2900.63
TRX-11636,2025-08-12,Europe,Laptop,9,1205.53,10849.73,6941.38,3908.36
TRX-11637,2026-06-09,Asia Pacific,Accessories,2,50.45,100.9,40.08,60.82
TRX-11638,2025-02-15,Latin America,Tablet,9,417.39,3756.47,2324.03,1432.44
TRX-11639,2026-10-29,Latin America,Accessories,9,47.54,427.89,171.72,256.17
TRX-11640,2025-04-23,Europe,Laptop,2,1145.74,2291.47,1679.29,612.18
TRX-11641,2025-08-21,Latin America,Accessories,11,48.46,533.03,222.25,310.78
TRX-11642,2025-01-17,Latin America,Laptop,13,1160.08,15080.99,10898.1,4182.89
TRX-11643,2025-12-26,North America,Laptop,6,1161.74,6970.46,4735.24,2235.22
TRX-11644,2025-08-11,North America,Accessories,9,50.86,457.74,179.24,278.49
TRX-11645,2026-12-01,Latin America,Laptop,4,1195.14,4780.55,3280.76,1499.8
TRX-11646,2026-03-24,Latin America,Smartphone,2,839.34,1678.68,1029.27,649.41
TRX-11647,2025-12-31,North America,Laptop,7,1167.23,8170.58,5450.5,2720.09
TRX-11648,2026-11-06,North America,Monitor,9,294.32,2648.92,1877.36,771.56
TRX-11649,2025-11-22,North America,Laptop,6,1258.11,7548.65,4976.36,2572.29
TRX-11650,2026-04-12,Europe,Monitor,11,309.95,3409.48,2094.01,1315.48
TRX-11651,2026-02-18,Europe,Laptop,11,1196.38,13160.13,8473.14,4687.0
TRX-11652,2026-03-31,North America,Laptop,14,1206.55,16891.72,11195.63,5696.09
TRX-11653,2026-08-09,North America,Accessories,4,51.72,206.86,79.69,127.18
TRX-11654,2025-08-21,North America,Smartphone,1,798.48,798.48,510.42,288.06
TRX-11655,2025-08-12,Europe,Smartphone,4,776.48,3105.93,1917.94,1187.99
TRX-11656,2026-02-16,Europe,Tablet,3,413.14,1239.41,760.86,478.55
TRX-11657,2026-07-26,Latin America,Accessories,7,50.19,351.32,141.63,209.69
TRX-11658,2025-12-01,Asia Pacific,Accessories,11,48.27,530.92,214.14,316.78
TRX-11659,2025-08-10,Latin America,Smartphone,13,800.45,10405.81,6527.56,3878.25
TRX-11660,2025-02-06,Asia Pacific,Accessories,11,49.57,545.23,213.89,331.34
TRX-11661,2025-10-05,Asia Pacific,Smartphone,10,830.15,8301.47,4823.46,3478.01
TRX-11662,2025-07-15,Asia Pacific,Accessories,5,48.13,240.65,100.73,139.92
TRX-11663,2026-04-29,Latin America,Laptop,12,1245.03,14940.3,10058.38,4881.93
TRX-11664,2025-08-30,Europe,Smartphone,3,800.98,2402.93,1460.54,942.39
TRX-11665,2025-11-20,Europe,Smartphone,14,792.35,11092.89,6898.74,4194.15
TRX-11666,2025-07-11,Europe,Monitor,2,289.86,579.72,390.26,189.46
TRX-11667,2025-01-17,Europe,Accessories,13,51.0,663.05,253.93,409.13
TRX-11668,2026-06-08,Latin America,Accessories,2,52.13,104.27,39.62,64.65
TRX-11669,2026-02-05,North America,Smartphone,5,790.03,3950.15,2550.46,1399.69
TRX-11670,2026-12-06,Asia Pacific,Laptop,13,1168.99,15196.87,9920.36,5276.52
TRX-11671,2025-01-22,Europe,Laptop,13,1206.58,15685.59,10875.41,4810.18
TRX-11672,2026-04-19,Europe,Laptop,8,1235.54,9884.34,6109.62,3774.72
TRX-11673,2025-04-30,Latin America,Accessories,8,47.52,380.15,166.1,214.05
TRX-11674,2025-07-29,Asia Pacific,Monitor,14,303.94,4255.18,2910.43,1344.75
TRX-11675,2025-11-02,Europe,Smartphone,12,807.72,9692.66,6014.69,3677.96
TRX-11676,2025-09-27,North America,Tablet,5,392.73,1963.63,1204.62,759.01
TRX-11677,2026-12-05,Europe,Monitor,13,298.54,3881.05,2616.94,1264.12
TRX-11678,2026-11-18,Asia Pacific,Tablet,2,389.88,779.76,506.43,273.33
TRX-11679,2025-10-12,North America,Monitor,13,308.7,4013.06,2693.02,1320.04
TRX-11680,2026-12-17,Latin America,Laptop,4,1216.14,4864.58,3216.29,1648.29
TRX-11681,2026-11-07,North America,Accessories,7,50.16,351.14,138.75,212.39
TRX-11682,2025-08-15,Asia Pacific,Tablet,14,395.7,5539.81,3618.4,1921.41
TRX-11683,2026-01-16,Asia Pacific,Monitor,6,293.74,1762.45,1257.71,504.73
TRX-11684,2026-04-05,North America,Accessories,10,51.61,516.14,202.9,313.23
TRX-11685,2025-01-07,Europe,Tablet,7,398.06,2786.39,1815.52,970.88
TRX-11686,2025-01-29,Asia Pacific,Smartphone,5,800.12,4000.58,2524.68,1475.9
TRX-11687,2025-02-02,North America,Monitor,2,300.62,601.25,407.59,193.66
TRX-11688,2026-10-08,Asia Pacific,Smartphone,8,795.87,6366.95,4075.27,2291.69
TRX-11689,2025-03-20,Europe,Laptop,14,1170.73,16390.23,11429.36,4960.87
TRX-11690,2026-04-04,Europe,Smartphone,12,769.63,9235.53,5892.61,3342.92
TRX-11691,2026-07-24,North America,Smartphone,2,767.88,1535.77,1007.57,528.2
TRX-11692,2026-06-22,Latin America,Monitor,12,307.72,3692.69,2422.59,1270.09
TRX-11693,2026-04-27,Latin America,Laptop,8,1166.82,9334.59,6281.65,3052.94
TRX-11694,2026-03-06,Europe,Smartphone,7,764.45,5351.18,3447.45,1903.73
TRX-11695,2025-10-12,Latin America,Accessories,3,51.49,154.46,61.57,92.89
TRX-11696,2026-05-31,Europe,Tablet,13,386.16,5020.11,3276.89,1743.23
TRX-11697,2025-04-09,Latin America,Smartphone,4,810.01,3240.05,1929.84,1310.2
TRX-11698,2026-02-01,Europe,Laptop,13,1180.64,15348.28,10751.14,4597.14
TRX-11699,2026-05-04,Asia Pacific,Smartphone,7,770.12,5390.83,3634.09,1756.74
TRX-11700,2025-02-08,North America,Tablet,4,396.58,1586.32,996.61,589.7
TRX-11701,2025-09-28,North America,Laptop,9,1141.78,10275.99,6990.41,3285.58
TRX-11702,2025-06-06,Latin America,Monitor,7,310.23,2171.62,1462.66,708.95
TRX-11703,2025-03-16,North America,Laptop,1,1201.62,1201.62,830.58,371.04
TRX-11704,2025-05-10,Latin America,Monitor,1,289.17,289.17,194.89,94.29
TRX-11705,2026-11-18,Europe,Laptop,4,1168.44,4673.75,3070.59,1603.16
TRX-11706,2025-03-25,Asia Pacific,Tablet,14,397.92,5570.87,3479.23,2091.64
TRX-11707,2025-01-22,North America,Tablet,14,387.55,5425.77,3561.74,1864.03
TRX-11708,2026-04-04,,Laptop,13,1172.23,15239.01,10062.4,5176.61
TRX-11709,2026-06-23,North America,Smartphone,9,802.75,7224.76,4505.95,2718.81
TRX-11710,2026-12-08,Europe,Tablet,13,413.3,5372.96,3225.76,2147.2
TRX-11711,2026-01-17,North America,Monitor,4,297.06,1188.22,831.24,356.98
TRX-11712,2026-03-16,North America,Monitor,13,306.51,3984.62,2581.69,1402.93
TRX-11713,2026-08-27,Europe,Accessories,5,51.88,259.42,100.34,159.08
TRX-11714,2025-01-21,Latin America,Monitor,1,291.49,291.49,209.11,82.38
TRX-11715,2025-10-30,Latin America,Accessories,14,51.54,721.5,274.39,447.11
TRX-11716,2025-03-25,Europe,Laptop,2,1230.89,2461.78,1566.24,895.54
TRX-11717,2026-10-21,Latin America,Laptop,11,1182.83,13011.16,9063.64,3947.51
TRX-11718,2026-03-29,North America,Laptop,4,1258.74,5034.97,3128.81,1906.16
TRX-11719,2026-01-22,Asia Pacific,Smartphone,12,781.01,9372.07,6199.12,3172.95
TRX-11720,2026-05-22,Europe,Smartphone,4,780.38,3121.54,1919.11,1202.43
TRX-11721,2025-09-14,North America,Accessories,11,51.36,564.97,211.45,353.53
TRX-11722,2026-07-24,Europe,Monitor,10,298.04,2980.4,2080.26,900.13
TRX-11723,2026-06-11,Asia Pacific,Monitor,6,294.92,1769.54,1204.9,564.65
TRX-11724,2025-06-11,North America,Laptop,13,1161.44,15098.71,10627.57,4471.15
TRX-11725,2025-06-12,North America,Tablet,6,410.61,2463.68,1458.79,1004.89
TRX-11726,2026-06-08,Asia Pacific,Smartphone,8,822.91,6583.25,3866.51,2716.74
TRX-11727,2025-09-28,Asia Pacific,Smartphone,12,805.33,9663.9,6200.97,3462.93
TRX-11728,2026-05-07,Latin America,Laptop,13,1254.88,16313.41,10252.97,6060.44
TRX-11729,2025-07-27,North America,Smartphone,9,785.45,7069.08,4479.76,2589.31
TRX-11730,2026-06-23,Asia Pacific,Laptop,14,1166.35,16328.96,10671.33,5657.63
TRX-11731,2026-08-07,Asia Pacific,Accessories,1,50.89,50.89,19.77,31.12
TRX-11732,2025-03-01,North America,Monitor,1,307.75,307.75,205.41,102.34
TRX-11733,2026-03-06,Latin America,Tablet,6,389.0,2333.98,1548.19,785.79
TRX-11734,2026-10-19,Europe,Monitor,4,287.3,1149.19,815.9,333.29
TRX-11735,2026-08-28,Latin America,Monitor,11,309.32,3402.47,2242.28,1160.19
TRX-11736,2025-11-05,Asia Pacific,Accessories,4,52.38,209.53,80.05,129.48
TRX-11737,2026-06-04,Europe,Smartphone,1,811.57,811.57,501.92,309.66
TRX-11738,2026-08-14,Europe,Tablet,9,391.11,3520.03,2304.59,1215.44
TRX-11739,2025-01-27,Latin America,Smartphone,12,839.73,10076.81,5848.38,4228.42
TRX-11740,2026-11-17,Europe,Monitor,11,311.8,3429.78,2140.93,1288.84
TRX-11741,2026-07-16,Asia Pacific,Laptop,3,1201.61,3604.82,2507.98,1096.84
TRX-11742,2025-07-18,North America,Monitor,5,309.76,1548.8,952.77,596.03
TRX-11743,2026-01-22,North America,Smartphone,10,825.27,8252.66,4819.73,3432.92
TRX-11744,2025-12-15,North America,Monitor,1,313.04,313.04,201.41,111.64
TRX-11745,2026-11-24,Latin America,Laptop,8,1240.91,9927.29,6552.21,3375.07
TRX-11746,2026-06-20,North America,Accessories,3,50.72,152.16,60.23,91.93
TRX-11747,2026-01-13,North America,Smartphone,14,808.74,11322.42,6898.54,4423.88
TRX-11748,2026-07-12,North America,Monitor,1,299.02,299.02,209.56,89.46
TRX-11749,2026-06-11,Europe,Smartphone,10,810.12,8101.19,5101.93,2999.26
TRX-11750,2025-06-02,Europe,Accessories,6,51.48,308.86,123.98,184.88
TRX-11751,2025-07-25,Europe,Monitor,1,314.07,314.07,190.8,123.27
TRX-11752,2026-03-31,Asia Pacific,Monitor,3,299.02,897.06,584.16,312.9
TRX-11753,2025-09-30,Asia Pacific,Smartphone,5,805.89,4029.46,2468.54,1560.92
TRX-11754,2025-08-24,Asia Pacific,Smartphone,4,795.58,3182.34,1936.52,1245.82
TRX-11755,2026-06-05,North America,Laptop,7,1220.22,8541.53,5360.82,3180.71
TRX-11756,2026-11-09,Europe,Accessories,6,50.65,303.9,116.7,187.2
TRX-11757,2026-12-27,Asia Pacific,Laptop,12,1142.14,13705.68,9632.29,4073.39
TRX-11758,2026-05-16,Latin America,Monitor,3,301.23,903.7,611.74,291.96
TRX-11759,2025-04-27,Europe,Smartphone,11,767.08,8437.87,5650.71,2787.16
TRX-11760,2026-01-21,North America,Monitor,8,285.79,2286.33,1526.87,759.46
TRX-11761,2025-12-10,Europe,Monitor,8,308.74,2469.89,1588.48,881.41
TRX-11762,2026-08-07,North America,Tablet,14,390.35,5464.84,3367.77,2097.07
TRX-11763,2026-01-30,Asia Pacific,Tablet,2,393.63,787.25,496.56,290.69
TRX-11764,2025-03-05,North America,Monitor,7,286.92,2008.46,1390.76,617.7
TRX-11765,2026-12-18,North America,Smartphone,14,774.36,10841.04,6998.75,3842.29
TRX-11766,2026-12-22,Latin America,Monitor,1,307.97,307.97,207.86,100.11
TRX-11767,2025-03-13,Europe,Tablet,2,399.74,799.48,515.25,284.23
TRX-11768,2025-10-01,North America,Smartphone,8,830.45,6643.63,4054.69,2588.94
TRX-11769,2025-11-16,Latin America,Monitor,12,296.92,3563.01,2492.5,1070.51
TRX-11770,2025-12-04,Latin America,Accessories,1,48.84,48.84,20.36,28.49
TRX-11771,2026-01-01,Latin America,Accessories,2,49.24,98.48,41.28,57.2
TRX-11772,2026-05-10,Asia Pacific,Monitor,12,306.38,3676.6,2415.31,1261.29
TRX-11773,2026-08-30,Asia Pacific,Smartphone,1,804.4,804.4,501.26,303.14
TRX-11774,2025-06-15,North America,Monitor,5,312.13,1560.63,1022.41,538.22
TRX-11775,2026-06-28,Europe,Monitor,7,303.07,2121.46,1332.76,788.7
TRX-11776,2025-01-11,Asia Pacific,Tablet,6,399.72,2398.32,1528.56,869.77
TRX-11777,2025-10-28,Asia Pacific,Accessories,6,51.43,308.57,125.21,183.36
TRX-11778,2026-12-30,North America,Tablet,6,417.9,2507.41,1532.09,975.32
TRX-11779,2025-04-12,North America,Tablet,8,394.23,3153.87,1907.36,1246.51
TRX-11780,2026-03-01,Asia Pacific,Monitor,5,292.5,1462.48,987.79,474.69
TRX-11781,2026-01-27,North America,Tablet,10,404.65,4046.49,2577.4,1469.09
TRX-11782,2025-08-02,Latin America,Accessories,7,49.99,349.96,146.42,203.54
TRX-11783,2026-11-22,North America,Tablet,3,419.57,1258.7,740.26,518.44
TRX-11784,2025-03-29,Latin America,Accessories,9,49.81,448.31,186.14,262.16
TRX-11785,2026-07-07,Asia Pacific,Tablet,10,382.97,3829.73,2590.95,1238.78
TRX-11786,2026-02-05,Europe,Accessories,3,52.39,157.16,57.74,99.42
TRX-11787,2026-08-11,Latin America,Tablet,14,413.74,5792.41,3621.03,2171.38
TRX-11788,2025-02-15,Europe,Tablet,14,387.13,5419.82,3438.49,1981.33
TRX-11789,2026-11-03,Asia Pacific,Smartphone,6,832.37,4994.21,3027.97,1966.24
TRX-11790,2026-04-08,North America,Accessories,3,49.2,147.61,60.23,87.38
TRX-11791,2026-08-15,Latin America,Accessories,1,49.39,49.39,20.33,29.06
TRX-11792,2025-11-06,Latin America,Accessories,1,52.03,52.03,20.48,31.55
TRX-11793,2025-03-27,Asia Pacific,Laptop,3,1203.61,3610.84,2385.81,1225.03
TRX-11794,2025-04-02,Asia Pacific,Tablet,4,385.51,1542.04,1038.83,503.21
TRX-11795,2026-10-22,North America,Accessories,14,49.35,690.83,288.67,402.17
TRX-11796,2026-11-04,Europe,Laptop,2,1226.65,2453.3,1645.67,807.64
TRX-11797,2026-12-15,Latin America,Smartphone,9,773.93,6965.41,4481.21,2484.2
TRX-11798,2025-08-30,Europe,Accessories,11,50.45,554.96,209.83,345.14
TRX-11799,2025-01-02,Latin America,Accessories,8,50.98,407.81,159.88,247.93
TRX-11800,2025-08-13,Latin America,Laptop,12,1181.26,14175.15,9982.51,4192.64
TRX-11801,2026-08-12,North America,Tablet,13,407.76,5300.82,3149.4,2151.42
TRX-11802,2025-04-26,Latin America,Smartphone,3,830.74,2492.21,1572.39,919.82
TRX-11803,2026-10-28,Latin America,Accessories,7,49.86,349.02,144.31,204.72
TRX-11804,2025-04-13,Asia Pacific,Tablet,4,395.32,1581.27,1020.98,560.28
TRX-11805,2025-07-13,North America,Smartphone,5,780.09,3900.46,2544.29,1356.17
TRX-11806,2025-06-15,Asia Pacific,Monitor,4,303.13,1212.5,806.96,405.54
TRX-11807,2025-03-31,Latin America,Monitor,9,311.4,2802.56,1839.72,962.84
TRX-11808,2026-11-17,North America,Smartphone,11,785.97,8645.7,5457.05,3188.65
TRX-11809,2025-05-02,Latin America,Laptop,7,1187.55,8312.84,5793.36,2519.48
TRX-11810,2025-05-23,North America,Smartphone,13,792.53,10302.89,6627.62,3675.27
TRX-11811,2025-04-16,Europe,Smartphone,4,804.86,3219.46,2054.25,1165.21
TRX-11812,2026-03-04,Europe,Laptop,13,1167.41,15176.32,10704.19,4472.13
TRX-11813,2025-11-01,North America,Laptop,8,1238.67,9909.32,6138.92,3770.4
TRX-11814,2025-11-13,Latin America,Tablet,2,391.82,783.65,477.78,305.87
TRX-11815,2026-09-27,North America,Tablet,7,408.21,2857.5,1802.67,1054.83
TRX-11816,2025-01-09,Latin America,Laptop,11,1201.59,13217.44,8588.26,4629.19
TRX-11817,2025-03-14,Europe,Monitor,1,302.58,302.58,201.64,100.94
TRX-11818,2025-12-25,Latin America,Monitor,8,290.39,2323.11,1590.99,732.11
TRX-11819,2025-08-11,Asia Pacific,Smartphone,13,818.8,10644.42,6189.33,4455.1
TRX-11820,2026-02-20,Europe,Accessories,14,48.44,678.2,267.13,411.08
TRX-11821,2026-07-07,Asia Pacific,Smartphone,12,769.08,9228.93,6196.28,3032.66
TRX-11822,2026-01-05,Europe,Smartphone,14,803.73,11252.28,7075.37,4176.91
TRX-11823,2026-12-17,Europe,Accessories,13,51.05,663.6,260.62,402.98
TRX-11824,2025-09-21,Asia Pacific,Laptop,6,1146.0,6876.03,5013.29,1862.74
TRX-11825,2026-11-21,North America,Monitor,12,287.08,3444.98,2321.55,1123.43
TRX-11826,2025-11-14,Latin America,Smartphone,5,824.21,4121.07,2439.49,1681.58
TRX-11827,2025-03-25,Europe,Accessories,9,51.55,463.91,184.62,279.29
TRX-11828,2025-11-14,Latin America,Tablet,9,389.81,3508.31,2311.93,1196.38
TRX-11829,2025-04-21,Europe,Smartphone,3,809.22,2427.65,1485.73,941.92
TRX-11830,2025-09-08,Latin America,Monitor,9,298.3,2684.66,1881.18,803.48
TRX-11831,2026-01-18,Europe,Laptop,13,1215.92,15807.01,10855.78,4951.22
TRX-11832,2025-01-07,North America,Smartphone,13,829.03,10777.39,6183.07,4594.33
TRX-11833,2026-04-04,Europe,Smartphone,9,766.39,6897.5,4352.55,2544.95
TRX-11834,2025-03-25,North America,Accessories,2,51.39,102.78,41.28,61.5
TRX-11835,2025-07-27,Europe,Tablet,5,399.72,1998.61,1229.4,769.2
TRX-11836,2026-01-25,Latin America,Tablet,11,402.57,4428.22,2638.75,1789.46
TRX-11837,2025-11-10,Asia Pacific,Laptop,2,1218.47,2436.94,1645.6,791.34
TRX-11838,2025-01-22,Europe,Monitor,1,312.68,312.68,199.09,113.59
TRX-11839,2026-02-14,Europe,Laptop,7,1146.81,8027.64,5595.75,2431.89
TRX-11840,2026-05-30,North America,Smartphone,4,762.36,3049.43,1937.27,1112.16
TRX-11841,2025-05-07,Latin America,Smartphone,5,774.26,3871.3,2540.22,1331.08
TRX-11842,2026-12-01,North America,Tablet,4,419.46,1677.83,1005.12,672.71
TRX-11843,2025-01-14,Latin America,Monitor,6,306.45,1838.71,1164.8,673.91
TRX-11844,2025-01-12,Latin America,Accessories,11,50.57,556.31,216.49,339.82
TRX-11845,2025-03-28,North America,Monitor,2,286.41,572.82,403.88,168.95
TRX-11846,2026-06-08,Asia Pacific,Smartphone,8,830.33,6642.63,4169.95,2472.68
TRX-11847,2026-06-21,Latin America,Accessories,4,51.56,206.26,83.36,122.89
TRX-11848,2025-10-28,Asia Pacific,Monitor,8,304.94,2439.55,1566.06,873.49
